Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.tencsdfent.azqldgr.apk,0,6,1,15,4,80,87,146,17,1,1,1,0,1,0,0
com.tenmultikik.apk,crashed,4,0,100,50,143,109,112,52,0,1,1,0,1,0,0
com.tentinet.hongboinnovation.apk,crashed,6,1,72,8,19,96,109,9,0,0,1,0,1,0,0
com.tesexiaozhenjingji.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tesla.dny.d.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tesla.rav.wait.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.thankcreate.StrangeAdventureymoneqou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.thomasbowker.lynerelease.apk,0,6,1,72,8,15,77,90,9,0,0,1,0,1,0,0
com.three.lvfour.apk,0,6,1,101,51,186,173,179,52,0,1,1,0,1,0,0
com.through.throughlocation.apk,0,4,0,101,51,189,133,142,53,0,1,1,0,1,0,0
com.tiantian.tuo.aji.dazhangklwoit.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tianxiang.byy.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tianyi.qtdskp.m4399.apk,crashed,4,0,72,8,24,77,90,9,0,0,1,0,1,0,0
com.tigercool.fmz.v5.mi.apk,0,6,1,50,6,36,25,66,9,0,1,1,0,1,0,0
com.time.cyfm.yyh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ting.mp3.android.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ast.wdsj.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.atmdzgs.aotemandazhanguaishou.apk,crashed,6,1,72,8,56,84,99,9,0,0,1,0,1,0,0
com.au.game.fhhy.uc.apk,0,6,1,20,5,23,33,82,11,0,1,1,0,1,0,0
com.autohome.mycar.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.autove.cobirun.pro.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.Avotree.Umi.apk,timeout,6,1,72,8,15,76,86,9,1,0,0,0,1,0,0
com.ayopa.flowerpop.apk,crashed,6,1,72,8,21,83,97,9,0,0,1,0,1,0,0
com.aytyn.game.dash.king.apk,0,6,1,72,8,16,77,87,9,1,0,0,0,1,0,0
com.B49A9P95N3R7.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.badcloud.cliffyrun.apk,crashed,6,1,72,8,14,79,90,9,1,0,0,0,1,0,0
com.baidu.multiaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.baidu.video.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.baidu.video.pad.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.baimi.wallet.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.balysv.loop.apk,crashed,6,1,72,8,15,76,86,9,0,0,1,0,1,0,0
com.bantu.dqfyl.apk,0,4,0,50,6,27,25,66,9,0,1,1,0,1,0,0
com.zhinengjiaju.apk,crashed,6,1,136,8,149,429,479,12,0,0,1,0,1,0,0
com.zhiyong.translate.japan.apk,crashed,6,1,72,8,16,84,98,9,0,0,1,0,1,0,0
com.zhongguohaodiban.apk,timeout,6,1,136,8,149,482,534,12,0,0,1,0,1,0,0
com.zhongguohuagong.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguojiancaimaoyipingtai.apk,crashed,6,1,136,8,149,439,490,12,0,1,1,0,1,0,0
com.zhongguojiuleipingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguojixiexingyewang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguonengyuankaifapingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguonongxuwang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguowuyewang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguoyangrongpingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguoyangshenglianmengdianshang.apk,crashed,6,1,136,8,149,486,538,12,0,1,1,0,1,0,0
com.zhongguoyoujinongyewang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguozhinengzhizaoshangcheng.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongguozizhucanyin.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kotehina.summonshero.apk,crashed,6,1,72,8,15,77,87,9,0,0,1,0,1,0,0
com.kpool.pangfish.apk,crashed,4,0,101,51,9,133,140,53,0,0,1,0,1,0,0
com.kptnpy.wprot.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kr101.checkin.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kuai.browser.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kuaiest.video.apk,0,5,1,36,1,21,43,75,3,0,0,1,0,1,0,0
com.kuaijejz.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kuaima.browser.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.labdogstudio.pairs.apk,crashed,4,0,40,20,110,60,80,26,1,1,0,0,1,0,0
com.ladychang.cheerleadingstory.apk,crashed,1,0,0,0,9,5,35,27,0,0,1,0,1,0,0
com.lanjiguang.cwcclld.apk,crashed,6,1,72,8,20,78,91,9,0,0,1,0,1,0,0
com.lantu.MobileCampus.haust.apk,crashed,6,1,136,8,147,387,421,12,0,0,1,0,1,0,0
com.lanyunwenjian.appstore.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tuitui.mvideo.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tuitui.video.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.turner.agentgumball.apk,crashed,6,1,72,8,19,77,90,9,1,0,0,0,1,0,0
com.tutuo2o.app.apk,crashed,6,1,72,8,35,90,112,10,0,0,1,0,1,0,0
com.tuyoo.xxfish.official.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.twins.parallelaccounts.apk,crashed,4,0,100,50,178,126,141,54,0,0,1,0,1,0,0
com.twwx.tcstcg.ydjd.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tyxx.blueyplayer.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tyzhzxl.lgwx.apk,0,4,0,101,51,186,124,133,53,0,0,1,0,1,0,0
com.tyzhzxl.multiopen.apk,0,4,0,101,51,186,124,133,53,0,0,1,0,1,0,0
com.u1107897374.umt.apk,0,6,1,101,51,189,118,129,53,0,1,1,0,2,0,0
com.uc.wabei.apk,0,4,0,136,8,139,272,291,10,0,1,1,0,1,0,0
com.uc108.mobile.yxdq.apk,crashed,6,1,72,8,30,88,100,9,0,0,1,0,1,0,0
com.UCMobile.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.udd.travel.apk,crashed,6,1,104,5,38,250,274,10,0,1,1,0,1,0,0
com.xmld.BabiesLearnShape.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xmld.babysleep.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xmld.chppdlm.bdxzxmld.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xmld.fkjjd.sgygs.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xnszgame.qmysz.zy.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.xuanmutech.fenkai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xunlei.downloadprovider.lite.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xunlei.tvassistant.apk,crashed,6,1,72,8,25,119,141,9,0,0,1,0,1,0,0
com.xunrui.duokai_box.apk,crashed,4,0,299,100,178,340,483,106,0,1,1,0,1,0,0
com.xunrui.gamesaggregator.apk,0,4,0,61,50,188,147,153,52,0,1,1,0,1,0,0
com.xxnoroot.apk,0,4,0,211,21,190,283,318,25,0,1,1,0,1,0,0
com.xxzc.ewan.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xzds.xuanzhuandasheng.apk,crashed,6,1,72,8,54,82,97,9,1,0,0,0,1,0,0
com.xzj.ColdplayAliV2.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xzj.multiapps.apk,crashed,4,0,299,100,166,227,336,102,0,0,1,0,1,0,0
noezz.lol.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nq.glob9.dom.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oap.yarni.vacj.apk,0,4,0,128,8,112,240,255,9,0,1,1,0,2,0,0
ocaqZT.qg.wSt.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ofd.rr.TQ.FiR.EsDR.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OgGulv.Xmf.epw.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OIgg.mV.TdwWvC.QKS.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one.codehz.container.apk,0,4,0,101,51,183,113,119,53,0,0,1,0,1,0,0
opt.game.talent.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.app.duplicate.apk,0,4,0,101,51,226,115,122,52,0,0,1,0,1,0,0
org.app.virtual.apk,0,4,0,101,51,226,115,122,52,0,0,1,0,1,0,0
org.chromium.caster_lefant_apk.apk,crashed,3,1,3,3,24,3,13,11,1,0,1,0,1,0,0
org.chromium.caster_light_app_demo.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.chromium.caster_receiver_a8sport.apk,crashed,3,1,0,0,24,3,14,11,0,0,1,0,1,0,0
org.chromium.caster_receiver_apk_newspaper.apk,crashed,3,1,0,0,24,3,14,11,0,0,1,0,1,0,0
com.heshidai.app.apk,0,4,0,36,9,20,99,141,17,0,0,1,0,1,0,0
com.hex.qiancenglang.apk,0,4,0,152,51,198,212,226,53,0,1,1,0,1,0,0
com.hh.bingfengdailexiao.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hijoygames.thehero.mzw.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.histars.jump.apk,crashed,6,1,72,8,16,83,97,9,0,0,1,0,1,0,0
com.hjkj66.virtualapp.apk,0,4,0,101,51,187,152,165,53,0,1,1,0,1,0,0
com.hl.guanggaoyucck.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hmbbddc.haimianbaobaodangdachu.apk,crashed,6,1,72,8,56,84,99,9,1,0,0,0,1,0,0
com.hmsys.whone.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hoge.android.app.hdd.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hoge.android.wuhan.apk,crashed,6,1,136,8,147,430,456,12,0,1,1,0,1,0,0
com.honeycommb.JuiceKrate.apk,0,6,1,101,51,188,118,131,53,1,1,0,0,2,0,0
com.hongense.sqzj120150120.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.honghelvyou.apk,crashed,6,1,136,8,149,492,544,12,0,1,1,0,1,0,0
com.s.idanttoopp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.SA3DY9OX9XY7.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.safe.secret.calculator.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.Salcom.Zopa.apk,crashed,6,1,72,8,15,75,87,9,0,0,1,0,1,0,0
com.sania.DualAppSpace2ndAccount.apk,crashed,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.sanxiaohu.yuyinshipinyulebox.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sc.success.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sdfjka.xmkdjf.dsfkwer.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sdpgames.melissak.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.searching.szsq.apk,crashed,6,1,72,8,28,76,88,10,1,0,0,0,1,0,0
com.second.whatup.apk,0,4,0,101,51,54,114,121,52,0,1,1,0,1,0,0
com.secretexit.dismount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.Selfimpr.JBXC0609.AND.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.Selfimpr.KKLXC.AND0421.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
cn.com.senlinmaoxian.apk,crashed,6,1,72,8,18,77,87,9,0,0,1,0,1,0,0
cn.com.vapp.nxfs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.f5games.ylt.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cn.fq100.lejiao.h5.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.iaapp.app.tangsi.apk,0,6,1,72,8,25,86,100,9,0,0,1,0,1,0,0
cn.j.girls.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.j.hers.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.jugame.assistant.apk,0,6,1,101,51,193,226,241,53,0,0,1,0,1,0,0
cn.kjzbb.drivingtesa.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.lapstudio.aid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.lapstudio.parallel_universes.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.lapstudio.weiduokai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.m2aqwe112.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.morningtec.gacha.apk,0,6,1,20,5,35,95,145,11,0,1,1,0,1,0,0
